,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,originalMetaBriteBarcode,originalMetaBriteDescription,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,needsFetchReviewReason,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,userFlaggedDescription,deleted,priceAfterCoupon,metabriteCampaignId,originalFinalPrice,originalMetaBriteItemPrice,receipt_id,brandID,itemID
5832,,NOVELTY TOY,3.00,3.00,False,1732,,1,,,,,,,,,,,,,3.00,NOVELTY TOY,,,,,,,,,,,,,600f2fc80a720f0535000030,,5833
5833,,SOLDIERS,1.00,1.00,False,1730,,1,,,,,,,,,,,,,1.00,SOLDIERS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5834
5834,,BLASTERS,2.00,2.00,False,1728,,1,,,,,,,,,,,,,2.00,BLASTERS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5835
5835,,Magic Grow Capsules,12.00,12.00,False,1725,,4,,,,,,,,,,,,,12.00,GROW CAPSULS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5836
5836,,BOOKSTORE,9.95,9.95,False,1723,,1,,,,,,,,,,,,,9.95,BOOKSTORE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5837
5837,,MEMO BOOK,1.99,1.99,False,1721,,1,,,,,,,,,,,,,1.99,MEMO BOOK,,,,,,,,,,,,,600f2fc80a720f0535000030,,5838
5838,,MOUNTAIN DE,53.97,53.97,False,1767,,3,,,,,,,,,,,,,53.97,MOUNTAIN DE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5839
5839,016000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,2.49,False,1035,,1,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,GENERAL MILLS,,2.49,GM CEREAL RICE,,,,,,,,,,GM CEREAL VARIETY PACKS,,,600f2fc80a720f0535000030,,5840
5840,016000126855,Cinnamon Toast Crunch Rte Cereal - Giant Size,2.49,2.49,False,1038,,1,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,5332f5f3e4b03c9a25efd0ae,CINNAMON TOAST CRUNCH,,2.49,GM CEREAL CRN,,,,,,,,,,CINNAMON TOAST CRUNCH CEREAL GIANT SIZE,,,600f2fc80a720f0535000030,5332f79ee4b03c9a25efd131,5841
5841,,JACK LINKS ORIGINA,5.99,5.99,False,1043,,1,,,,,,,,,,,JACK LINK'S,,5.99,JACK LINKS ORIGINA,,,,,,,,,,,,,600f2fc80a720f0535000030,,5842
5842,,Parmesan Cheese,3.19,3.19,False,1555,,1,,,,,,,,,,,,,3.19,LUC PARMSAN CHEESE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5843
5843,038000138577,PRNG PTT CRSP CHDR CHS FLT CNST 5.5 OZ,2.50,2.50,False,1091,,1,,,,,,,,,,559c2234e4b06aca36af13c6,PRINGLES,,2.50,PRINGLES CHEESE,,,,,,,,,,,,,600f2fc80a720f0535000030,5332f9f0e4b03c9a25efd1c3,5844
5844,,PRINGL-ES SOUR CRM,2.50,2.50,False,1090,,1,,,,,,,,,,,PRINGLES,,2.50,PRINGL-ES SOUR CRM,,,,,,,,,,,,,600f2fc80a720f0535000030,5332f9f0e4b03c9a25efd1c3,5845
5845,038000052200,Kellogg's Fun Pak - 8 Cereals,2.50,2.50,False,1088,,1,,,,,,,,,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,KELLOGG'S,,2.50,KLLGG FUN PACK CRL,,,,,,True,,,,,,,600f2fc80a720f0535000030,,5846
5846,511111001768,CHEETOS,22.00,22.00,False,1085,,2,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,CHEETOS,,22.00,CHEETOS CR,,,,,,False,,,,,,,600f2fc80a720f0535000030,585a963ce4b03e62d1ce0e78,5847
5847,,FOLGERS COFFEE,9.99,9.99,False,1084,,1,,,,,,,,,,559c2234e4b06aca36af13c6,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFFEE,,,,,,True,,,,,,,600f2fc80a720f0535000030,,5848
5848,025500005188,Folgers Classic Roast Medium Roast Ground Coffee,9.99,9.99,False,1083,,1,,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFF CLSC,,,,,,True,,,,,,,600f2fc80a720f0535000030,,5849
5849,,ORBIT GUM,32.25,32.25,False,1078,,5,,,,,,,,,,,ORBIT,,32.25,ORBIT GUM,,,,,,,,,,,,,600f2fc80a720f0535000030,,5850
5850,029000016156,PLANTERS Deluxe Salted Whole Cashews - 18.25oz,14.99,14.99,False,1071,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,PLANTERS,,14.99,PLNTR CASHEWS 33OZ,,,,75.0,,,,,,PLANTERS CASHEWS,,,600f2fc80a720f0535000030,588b9f8fe4b02187f85cdada,5851
5851,511111001768,CHEETOS,22.00,22.00,False,1068,,2,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,,5332f5fbe4b03c9a25efd0ba,CHEETOS,,22.00,CHEETOS CR,,,,,,False,,,,,,,600f2fc80a720f0535000030,585a963ce4b03e62d1ce0e78,5852
5852,,FOLGERS COFFEE,9.99,9.99,False,1066,,1,,,,,,,,,,559c2234e4b06aca36af13c6,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFFEE,,,,,,True,,,,,,,600f2fc80a720f0535000030,,5853
5853,025500005188,Folgers Classic Roast Medium Roast Ground Coffee,9.99,9.99,False,1064,,1,,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFF CLSC,,,,,,True,,,,,,,600f2fc80a720f0535000030,,5854
5854,,CHEEZ IT CRCKR,6.49,6.49,False,1059,,1,,,,,,,,,,,CHEEZ-IT,,6.49,CHEEZ IT CRCKR,,,,,,,,,,,,,600f2fc80a720f0535000030,5332f7d3e4b03c9a25efd14e,5855
5855,022000014252,ORBIT BUBBLE MINT DENTAL GUM SUGAR FREE PELLET RP 180 CT - 0022000014252,32.25,32.25,False,1056,,5,,,,,,,,,,5e825d64f221c312e698a62a,ORBIT,,32.25,ORBIT GUM,,,,,,,,,,,,,600f2fc80a720f0535000030,,5856
5856,511111802358,CRACKER BARREL,168.84,168.84,True,1050,,6,,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,CRACKER BARREL,,168.84,CRCKR BRL,,POINTS_GREATER_THAN_THRESHOLD,,844.2,,False,,,,,,,600f2fc80a720f0535000030,57d9580ee4b0ac389136a2b6,5857
5857,021000045129,Velveeta Shells and Cheese,5.99,5.99,False,1048,,1,,,,,,,,,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,VELVEETA,,5.99,KRAFT VELVEETA SHE,,,,,,True,,,,VELVEETA MACARONI & CHEESE DINNER,,,600f2fc80a720f0535000030,5887a28ae4b02187f85cdad6,5858
5858,020709100139,TRL SR BRT CRW CRWL GM CNDY BAG 30.4 OZ,13.96,13.96,False,1045,,2,,,,,,,,,,559c2234e4b06aca36af13c6,TROLLI,,13.96,TROLLI SOU,,,,,,,,,,,,,600f2fc80a720f0535000030,,5859
5859,,20CT MARKERS,3.51,3.51,False,1716,,1,,,,,,,,,,,,,3.51,20CT MARKERS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5860
5860,,LUC EGGS LARGE AA,3.49,3.49,False,1551,,1,,,,,,,,,,,,,3.49,LUC EGGS LARGE AA,,,,,,,,,,,,,600f2fc80a720f0535000030,,5861
5861,,GEOMETRY SET,5.19,5.19,False,1714,,1,,,,,,,,,,,,,5.19,GEOMETRY SET,,,,,,,,,,,,,600f2fc80a720f0535000030,,5862
5862,,WATER COLORS,5.24,5.24,False,1708,,2,,,,,,,,,,,,,5.24,WATER COLORS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5863
5863,,ACTN FIGURES,7.96,7.96,False,1648,,2,,,,,,,,,,,,,7.96,ACTN FIGURES,,,,,,,,,,,,,600f2fc80a720f0535000030,,5864
5864,,Lean Ground Beef,3.49,3.49,False,1646,,1,,,,,,,,,,,,,3.49,LEGD 71026,,,,,,,,,,,,,600f2fc80a720f0535000030,,5865
5865,,LEGO FRIENDS,5.58,5.58,False,1644,,1,,,,,,,,,,,,,5.58,LEGO FRIENDS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5866
5866,,Strawberries,7.98,7.98,False,1626,,2,,,,,,,,,,,,,7.98,STRAWBERRI,,,,,,,,,,,,,600f2fc80a720f0535000030,,5867
5867,,Yellow Bell Pepper,15.00,15.00,False,1623,,3,,,,,,,,,,,,,15.00,YELLOW BEL,,,,,,,,,,,,,600f2fc80a720f0535000030,,5868
5868,4061,Iceberg Lettuce,1.49,1.49,False,1621,,1,,,,,,,,,,,,,1.49,ICEBERG LETTUCE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5869
5869,,Roasted Salted Mixed Nuts,2.99,2.99,False,1619,,1,,,,,,,,,,,,,2.99,RSTD & SALTED NUTS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5870
5870,,KINDR JOY E,8.73,8.73,False,1651,,1,,,,,,,,,,,,,8.73,KINDR JOY E,,,,,,,,,,,,,600f2fc80a720f0535000030,,5871
5871,,Romaine Hearts,2.99,2.99,False,1617,,1,,,,,,,,,,,,,2.99,ROMAINE HEARTS 3CT,,,,,,,,,,,,,600f2fc80a720f0535000030,,5872
5872,,Pork Sausage,5.99,5.99,False,1613,,1,,,,,,,,,,,,,5.99,PORK SAUSAGE RULL,,,,,,,,,,,,,600f2fc80a720f0535000030,,5873
5873,,Chicken Breast,31.96,31.96,False,1608,,2,,,,,,,,,,,,,31.96,KOCH CKN B,,,,,,,,,,,,,600f2fc80a720f0535000030,,5874
5874,,FF CHKN ST,31.96,31.96,False,1602,,2,,,,,,,,,,,,,31.96,FF CHKN ST,,,,,,,,,,,,,600f2fc80a720f0535000030,,5875
5875,,Assorted Pork Loin Chops,6.85,6.85,False,1597,,1,,,,,,,,,,,,,6.85,PK CHOPS ASTD,,,,,,,,,,,,,600f2fc80a720f0535000030,,5876
5876,,Pork Loin Center Rib Chops,9.28,9.28,False,1595,,1,,,,,,,,,,,,,9.28,PK LN RIB CHOP CLB,,,,,,,,,,,,,600f2fc80a720f0535000030,,5877
5877,,USDA Choice Boneless Beef Loin Tri Tip Steak,16.14,16.14,False,1587,,1,,,,,,,,,,,,,16.14,BF LOIN TIP STK,,,,,,,,,,,,,600f2fc80a720f0535000030,,5878
5878,,Hot Dog Buns,2.99,2.99,False,1585,,1,,,,,,,,,,,,,2.99,HOT DOG BUNS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5879
5879,,SIG CLAMSHELL5 O/50,4.99,4.99,False,1615,,1,,,,,,,,,,,,,4.99,SIG CLAMSHELL5 O/50,,,,,,,,,,,,,600f2fc80a720f0535000030,,5880
5880,,KINDER JOY E 1.50 F,0.00,0.00,False,1653,,1,,,,,,,,,,,,,,KINDER JOY E 1.50 F,,,,,,,,,,,,,600f2fc80a720f0535000030,,5881
5881,,SPAPKLING 1,100.00,100.00,False,1655,,10,,,,,,,,,,,,,100.00,SPAPKLING 1,,,,,,,,,,,,,600f2fc80a720f0535000030,,5882
5882,,LEGO 41165,15.99,15.99,False,1661,,1,,,,,,,,,,,,,15.99,LEGO 41165,,,,,,,,,,,,,600f2fc80a720f0535000030,,5883
5883,,BOOKSTORE,9.95,9.95,False,1701,,1,,,,,,,,,,,,,9.95,BOOKSTORE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5884
5884,,2% Reduced Fat Milk,2.84,2.84,False,1562,,1,,,,,,,,,,,,,2.84,LUCERNE MILK 2% RF,,,,,,,,,,,,,600f2fc80a720f0535000030,,5885
5885,,MEMO BOOK,1.99,1.99,False,1699,,1,,,,,,,,,,,,,1.99,MEMO BOOK,,,,,,,,,,,,,600f2fc80a720f0535000030,,5886
5886,,20CT MARKERS,3.51,3.51,False,1695,,1,,,,,,,,,,,,,3.51,20CT MARKERS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5887
5887,,GEOMETRY SET,5.19,5.19,False,1693,,1,,,,,,,,,,,,,5.19,GEOMETRY SET,,,,,,,,,,,,,600f2fc80a720f0535000030,,5888
5888,,Lobster Tails,1.00,1.00,False,1691,,1,,,,,,,,,,,,,1.00,TIGER TAILS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5889
5889,,WATER COLORS,5.24,5.24,False,1688,,2,,,,,,,,,,,,,5.24,WATER COLORS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5890
5890,,PET CARRIER,16.76,16.76,False,1685,,2,,,,,,,,,,,,,16.76,PET CARRIER,,,,,,,,,,,,,600f2fc80a720f0535000030,,5891
5891,,SEA/NON-BASC,7.46,7.46,False,1682,,2,,,,,,,,,,,,,7.46,SEA/NON-BASC,,,,,,,,,,,,,600f2fc80a720f0535000030,,5892
5892,,ART/CRFT SUP,4.79,4.79,False,1680,,1,,,,,,,,,,,,,4.79,ART/CRFT SUP,,,,,,,,,,,,,600f2fc80a720f0535000030,,5893
5893,,WOOD CUTOUT,2.23,2.23,False,1678,,1,,,,,,,,,,,,,2.23,WOOD CUTOUT,,,,,,,,,,,,,600f2fc80a720f0535000030,,5894
5894,,DOG PILE,8.99,8.99,False,1673,,1,,,,,,,,,,,,,8.99,DOG PILE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5895
5895,,MODEL,14.99,14.99,False,1671,,1,,,,,,,,,,,,,14.99,MODEL,,,,,,,,,,,,,600f2fc80a720f0535000030,,5896
5896,,Kids Trolls Mouthwash,11.24,11.24,False,1669,,1,,,,,,,,,,,,,11.24,KIDS HIGH,,,,,,,,,,,,,600f2fc80a720f0535000030,,5897
5897,,Tucks Pads,3.99,3.99,False,1667,,1,,,,,,,,,,,,,3.99,GAME PADS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5898
5898,,Tucks Pads,3.99,3.99,False,1665,,1,,,,,,,,,,,,,3.99,GAME PADS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5899
5899,,Tucks Pads,3.99,3.99,False,1663,,1,,,,,,,,,,,,,3.99,GAME PADS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5900
5900,,Lobster Tails,1.00,1.00,False,1711,,1,,,,,,,,,,,,,1.00,TIGER TAILS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5901
5901,,Apple Turnovers,4.49,4.49,False,1579,,1,,,,,,,,,,,,,4.49,TURNOVER APPLE 4CT,,,,,,,,,,,,,600f2fc80a720f0535000030,,5902
5902,,FRUITY SNACKS,5.99,5.99,False,1092,,1,,,,,,,,,,,KROGER,,5.99,FRUITY SNACKS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5903
5903,,SIG PASTA,11.25,11.25,False,1520,,3,,,,,,,,,,,,,11.25,SIG PASTA,,,,,,,,,,,,,600f2fc80a720f0535000030,,5904
5904,,90% Lean Ground Beef,6.35,6.35,False,1486,,1,,,,,,,,,,,,,6.35,90% LEAN GR BF,,,,,,,,,,,,,600f2fc80a720f0535000030,,5905
5905,,90% Lean Ground Beef,6.20,6.20,False,1483,,1,,,,,,,,,,,,,6.20,90% LEAN GR BF,,,,,,,,,,,,,600f2fc80a720f0535000030,,5906
5906,,90% Lean Ground Beef,6.30,6.30,False,1481,,1,,,,,,,,,,,,,6.30,90% LEAN GR BF,,,,,,,,,,,,,600f2fc80a720f0535000030,,5907
5907,,Boston Cream Cake 8 Inch 1 Layer,5.00,5.00,False,1477,,1,,,,,,,,,,,,,5.00,CAKE BOSTON,,,,,,,,,,,,,600f2fc80a720f0535000030,,5908
5908,,LUC FRZN DSRT VAN,6.99,6.99,False,1467,,1,,,,,,,,,,,,,6.99,LUC FRZN DSRT VAN,,,,,,,,,,,,,600f2fc80a720f0535000030,,5909
5909,,SIG IC CRM SANDWCH,5.00,5.00,False,1465,,1,,,,,,,,,,,,,5.00,SIG IC CRM SANDWCH,,,,,,,,,,,,,600f2fc80a720f0535000030,,5910
5910,,Mozzarella Cheese,4.49,4.49,False,1463,,1,,,,,,,,,,,,,4.49,LUC CHESE MOZZARLA,,,,,,,,,,,,,600f2fc80a720f0535000030,,5911
5911,,Kettle Corn,35.91,35.91,False,1546,,3,,,,,,,,,,,,,35.91,KETTLE COR,,,,,,,,,,,,,600f2fc80a720f0535000030,,5912
5912,,GRANURO FETTUCCINE,0.19,0.19,False,1458,,1,,,,,,,,,,,,,0.19,GRANURO FETTUCCINE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5913
5913,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,5.96,5.96,False,1167,,2,,,,,,,,,,559c2234e4b06aca36af13c6,WELCH'S,CAPRI SUN BEVERAGE DRINK,5.96,WELCHS CON,,,,,,,,,,,,,600f2fc80a720f0535000030,,5914
5914,,NUTELLA &,26.68,26.68,False,1180,,4,,,,,,,,,,,NUTELLA,,26.68,NUTELLA &,,,,,,,,,,,,,600f2fc80a720f0535000030,,5915
5915,23671200000,Cheese Cheddar & Colby - Signature Jack Cheese,7.99,7.99,False,1183,,1,,,,,,,,,,,CHEESE,,7.99,LUC CHES COLBY JAC,,,,,,,,,,,,,600f2fc80a720f0535000030,,5916
5916,26623200000,Cheese Cheddar & Colby - Signature Mild Cheese,7.99,7.99,False,1185,,1,,,,,,,,,,,CHEESE,,7.99,LUC CHESE MLD CHED,,,,,,,,,,,,,600f2fc80a720f0535000030,,5917
5917,,90% Lean Ground Beef,6.05,6.05,False,1488,,1,,,,,,,,,,,,,6.05,90% LEAN GR BF,,,,,,,,,,,,,600f2fc80a720f0535000030,,5918
5918,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,False,1214,,1,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,3.49,BEN JERRYS I,,,,34.9,,False,,,,BEN AND JERRYS ICE CREAM,,,600f2fc80a720f0535000030,,5919
5919,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,False,1216,,1,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,3.49,BEN JERRYS I,,,,34.9,,False,,,,BEN AND JERRYS ICE CREAM,,,600f2fc80a720f0535000030,,5920
5920,311111511867,BEN AND JERRYS ICE CREAM,4.49,4.49,False,1217,,1,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,4.49,BEN JERRYS I,,,,44.9,,False,,,,BEN AND JERRYS ICE CREAM,,,600f2fc80a720f0535000030,,5921
5921,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,False,1219,,1,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,3.49,BEN JERRYS I,,,,34.9,,False,,,,BEN AND JERRYS ICE CREAM,,,600f2fc80a720f0535000030,,5922
5922,764025930000,Hewlett Packard Multipurpose Paper - Brightness,0.60,0.60,False,1244,,1,,,,,,,,,,,HEWLETT PACKARD,,0.60,PC PAPER CLIPS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5923
5923,,STO BABY SPR,5.99,5.99,False,1245,,1,,,,,,,,,,,SIMPLE TRUTH ORGANIC,,5.99,STO BABY SPR,,,,,,,,,,,,,600f2fc80a720f0535000030,,5924
5924,070158008678,Krazy Glue Sticks,9.17,9.17,False,1257,,1,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,,,,,600f2fc80a720f0535000030,,5925
5925,070158008678,Krazy Glue Sticks,9.17,9.17,False,1258,,1,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,,,,,600f2fc80a720f0535000030,,5926
5926,,ENR AA24PK,16.24,16.24,False,1260,,1,,,,,,,,,,,ENERGIZER MAX,,16.24,ENR AA24PK,,,,,,,,,,,,,600f2fc80a720f0535000030,,5927
5927,,CHEESE SAUCE,2.34,2.34,False,1277,,1,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5928
5928,,PAGASA PAS,54.91,54.91,False,1448,,17,,,,,,,,,,,,,54.91,PAGASA PAS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5929
5929,,CHEESE SAUCE,2.34,2.34,False,1278,,1,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,,,,,600f2fc80a720f0535000030,,5930
5930,,PAGASA RIGATONI,0.19,0.19,False,1446,,1,,,,,,,,,,,,,0.19,PAGASA RIGATONI,,,,,,,,,,,,,600f2fc80a720f0535000030,,5931
5931,,MARGARITA,12.16,12.16,False,1443,,8,,,,,,,,,,,,,12.16,MARGARITA,,,,,,,,,,,,,600f2fc80a720f0535000030,,5932
5932,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,False,1215,,1,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,3.49,BEN JERRYS I,,,,34.9,,False,,,,BEN AND JERRYS ICE CREAM,,,600f2fc80a720f0535000030,,5933
5933,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,False,1165,,1,,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,BIGELOW,LIPTON TEA,4.69,BGLW EARL GREY TEA,,,,,,True,,,,,,,600f2fc80a720f0535000030,,5934
5934,4090,Regular Spinach,3.04,3.04,False,1460,,4,,,,,,,,,,,,,3.04,GRANORO SP,,,,,,,,,,,,,600f2fc80a720f0535000030,,5935
5935,311111445421,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5.49,5.49,False,1160,,1,,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,HIDDEN VALLEY,,5.49,HVR CUPS ORIGINAL,,,,,,False,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,600f2fc80a720f0535000030,,5936
5936,,SIG SHELL,20.00,20.00,False,1517,,4,,,,,,,,,,,,,20.00,SIG SHELL,,,,,,,,,,,,,600f2fc80a720f0535000030,,5937
5937,,SIG PASTA,10.00,10.00,False,1514,,2,,,,,,,,,,,,,10.00,SIG PASTA,,,,,,,,,,,,,600f2fc80a720f0535000030,,5938
5938,,PRINGLES CRISPS,2.99,2.99,False,1094,,1,,,,,,,,,,,PRINGLES,,2.99,PRINGLES CRISPS,,,,,,,,,,,,,600f2fc80a720f0535000030,5332f9f0e4b03c9a25efd1c3,5939
5939,038000138577,PRNG PTT CRSP CHDR CHS FLT CNST 5.5 OZ,2.50,2.50,False,1106,,1,,,,,,,,,,559c2234e4b06aca36af13c6,PRINGLES,,2.50,PRINGLES CHEESE,,,,,,,,,,,,,600f2fc80a720f0535000030,5332f9f0e4b03c9a25efd1c3,5940
5940,,KITCHEN A,4.16,4.16,False,1162,,2,,,,,,,,,,,KROGER,,4.16,KITCHEN A,,,,,,,,,,,,,600f2fc80a720f0535000030,,5941
5941,,PRG US ORG CRISPS,2.99,2.99,False,1110,,1,,,,,,,,,,,PRINGLES,,2.99,PRG US ORG CRISPS,,,,,,,,,,,,,600f2fc80a720f0535000030,5332f9f0e4b03c9a25efd1c3,5942
5942,,PRINGLES CRISPS,2.99,2.99,False,1112,,1,,,,,,,,,,,PRINGLES,,2.99,PRINGLES CRISPS,,,,,,,,,,,,,600f2fc80a720f0535000030,5332f9f0e4b03c9a25efd1c3,5943
5943,,KLLGG S CEREAL,4.99,4.99,False,1114,,1,,,,,,,,,,,KELLOGG'S,,4.99,KLLGG S CEREAL,,,,,,,,,,,,,600f2fc80a720f0535000030,,5944
5944,,SIG VNGRTT,9.96,9.96,False,1511,,2,,,,,,,,,,,,,9.96,SIG VNGRTT,,,,,,,,,,,,,600f2fc80a720f0535000030,,5945
5945,,MARTINELLI,9.96,9.96,False,1116,,2,,,,,,,,,,,MARTINELLI'S,,9.96,MARTINELLI,,,,,,,,,,,,,600f2fc80a720f0535000030,,5946
5946,041321006357,WISHBONE RUSSIAN SALAD DRESSING PLASTIC BOTTLE 15 OZ - 0041321006351,3.29,3.29,False,1121,,1,,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,WISHBONE SALAD DRESSING,5e825d64f221c312e698a62a,WISHBONE,,3.29,WISHBONE RUSSIAN,,,,,,,,,,WISHBONE SALAD DRESSING,,,600f2fc80a720f0535000030,,5947
5947,,K BLUBRY M,14.00,14.00,False,1123,,2,,,,,,,,,,,KROGER,,14.00,K BLUBRY M,,,,,,,,,,,,,600f2fc80a720f0535000030,,5948
5948,041695103799,Braswell's Vidalia Onion & Summer Tomato,5.49,5.49,False,1129,,1,,,,,,,,,HEALTHY CHOICE DRESSING,5e825d64f221c312e698a62a,BRASWELL'S,,5.49,BRASWELL DRSSNG VI,,,,,,True,,,,,,,600f2fc80a720f0535000030,,5949
5949,511111602118,JELL-O,3.00,3.00,False,1131,,1,,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,JELL-O,,3.00,2 OTY JELLO,,,,15.0,,False,,,,,,,600f2fc80a720f0535000030,57ebc017e4b0ac389136a336,5950
5950,,FRUITY SNACKS,5.99,5.99,False,1108,,1,,,,,,,,,,,KROGER,,5.99,FRUITY SNACKS,,,,,,,,,,,,,600f2fc80a720f0535000030,,5951
5951,048001213517,BST FDS SPRD MYNS JAR 30 FL OZ,8.56,8.56,False,1133,,2,,,,,,,,,BEST FOODS MAYONNAISE,559c2234e4b06aca36af13c6,HELLMANN'S/BEST FOODS,,8.56,BEST FOODS,,,,,,,,,,BEST FOODS MAYONNAISE,,,600f2fc80a720f0535000030,592486bee410d61fcea3d12c,5952
5952,,SIG PASTA SHELL SM,1.25,1.25,False,1509,,1,,,,,,,,,,,,,1.25,SIG PASTA SHELL SM,,,,,,,,,,,,,600f2fc80a720f0535000030,,5953
5953,071100006681,Hidden Valley Original Ranch Salad Dressing 36 Oz,7.49,7.49,False,1158,,1,,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,HIDDEN VALLEY,,7.49,HVR SLD DRSG 36 FZ,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,600f2fc80a720f0535000030,,5954
5954,053800123004,LNDS CA SLCD NO STFN BLCK OLV TUB 5.5 OZ,5.16,5.16,False,1152,,2,,,,,,,,,,559c2234e4b06aca36af13c6,LINDSAY,,5.16,LINDSAY OL,,,,,,,,,,,,,600f2fc80a720f0535000030,,5955
5955,4023,Flame Red Seedless Grapes,2.42,2.42,False,1495,,1,,,,,,,,,,,,,2.42,WT RED SDLS GRAPES,,,,,,,,,,,,,600f2fc80a720f0535000030,,5956
